event_date,user_pseudo_id,country,device_category,first_arrival_time,first_purchase_time,duration_to_purchase_minutes
2021-01-14,45275825.1846507,Brazil,desktop,2021-01-14 13:28:52.785193 UTC,2021-01-14 13:36:54.410829 UTC,8.02
2021-01-14,3741233.80331507,United States,mobile,2021-01-14 10:44:39.506096 UTC,2021-01-14 10:50:53.976438 UTC,6.23
2021-01-14,2651197.15325528,Canada,mobile,2021-01-14 00:08:44.622688 UTC,2021-01-14 00:14:36.973872 UTC,5.87
2021-01-14,4939841.76911965,United States,mobile,2021-01-14 05:19:58.587543 UTC,2021-01-14 05:24:49.329745 UTC,4.83
2021-01-14,2288007.4516543,Canada,mobile,2021-01-14 15:52:23.875194 UTC,2021-01-14 15:57:13.666236 UTC,4.82
2021-01-14,3098302.00627737,Canada,desktop,2021-01-14 22:35:07.659603 UTC,2021-01-14 22:39:23.635624 UTC,4.25
2021-01-14,81822575.7298912,France,desktop,2021-01-14 19:50:56.531998 UTC,2021-01-14 19:55:05.351068 UTC,4.13
2021-01-14,26101027.9336397,United States,mobile,2021-01-14 23:10:16.413083 UTC,2021-01-14 23:13:44.612032 UTC,3.47
2021-01-15,2095299.84048623,Spain,desktop,2021-01-15 00:00:53.608911 UTC,2021-01-15 13:39:30.531208 UTC,818.6
2021-01-15,77637054.0215352,United States,mobile,2021-01-15 13:17:11.209444 UTC,2021-01-15 17:46:20.490253 UTC,269.15
2021-01-15,6008274.66816728,United States,mobile,2021-01-15 14:22:08.752738 UTC,2021-01-15 18:15:20.592488 UTC,233.18
2021-01-15,57342905.1174047,United States,desktop,2021-01-15 15:27:58.028401 UTC,2021-01-15 18:15:11.526969 UTC,167.22
2021-01-15,2221352.07729997,United Kingdom,mobile,2021-01-15 05:16:46.851558 UTC,2021-01-15 07:38:04.225537 UTC,141.28
2021-01-15,2118084278.6088,India,desktop,2021-01-15 18:14:13.959873 UTC,2021-01-15 20:12:15.482061 UTC,118.02
2021-01-15,46220931.9485309,Spain,desktop,2021-01-15 17:55:17.713828 UTC,2021-01-15 19:41:53.509011 UTC,106.58
2021-01-15,1052855.9145777,United Kingdom,desktop,2021-01-15 02:34:19.373556 UTC,2021-01-15 03:43:02.563580 UTC,68.72
2021-01-15,41509908.742366,United Kingdom,mobile,2021-01-15 05:07:56.300262 UTC,2021-01-15 06:06:57.571322 UTC,59.02
2021-01-15,30682974.8537804,Russia,mobile,2021-01-15 12:49:28.603287 UTC,2021-01-15 13:39:50.164573 UTC,50.35
2021-01-15,7385163302.42744,Belgium,desktop,2021-01-15 06:41:36.182190 UTC,2021-01-15 07:26:59.106145 UTC,45.37
2021-01-15,73574974.1950894,Canada,mobile,2021-01-15 11:21:47.972760 UTC,2021-01-15 12:06:50.355180 UTC,45.03
2021-01-15,19173235.3605594,United States,mobile,2021-01-15 16:03:27.838343 UTC,2021-01-15 16:34:41.295094 UTC,31.22
2021-01-15,40037626.5183269,United States,desktop,2021-01-15 01:07:02.585553 UTC,2021-01-15 01:37:00.856074 UTC,29.97
2021-01-15,4362150.87086183,United States,mobile,2021-01-15 21:34:14.703195 UTC,2021-01-15 22:01:50.649264 UTC,27.58
2021-01-15,4787327.56968132,United States,desktop,2021-01-15 02:14:41.135023 UTC,2021-01-15 02:41:15.758557 UTC,26.57
2021-01-15,6853761656.01312,Malaysia,mobile,2021-01-15 22:24:18.617798 UTC,2021-01-15 22:47:57.185719 UTC,23.63
2021-01-15,49824355.4882118,Colombia,mobile,2021-01-15 09:47:17.497896 UTC,2021-01-15 10:09:38.129210 UTC,22.33
2021-01-15,59487571.9263599,Spain,mobile,2021-01-15 18:45:34.825201 UTC,2021-01-15 19:04:29.625765 UTC,18.9
2021-01-15,7487576.13183011,United States,desktop,2021-01-15 09:11:23.509210 UTC,2021-01-15 09:29:42.233144 UTC,18.3
2021-01-15,59199504.6442886,Pakistan,desktop,2021-01-15 09:28:00.121108 UTC,2021-01-15 09:43:47.484685 UTC,15.78
2021-01-15,84080911.7958476,United States,mobile,2021-01-15 08:46:17.646202 UTC,2021-01-15 09:00:59.918030 UTC,14.7
2021-01-15,1835311.39553491,United States,desktop,2021-01-15 14:47:03.330704 UTC,2021-01-15 15:01:43.938050 UTC,14.67
2021-01-15,39843505.6953825,United States,mobile,2021-01-15 13:51:42.341112 UTC,2021-01-15 14:05:59.081469 UTC,14.27
2021-01-15,22753922.9124622,United Kingdom,tablet,2021-01-15 14:00:53.108646 UTC,2021-01-15 14:12:02.671496 UTC,11.15
2021-01-15,5762277.11155006,United States,desktop,2021-01-15 10:59:20.807944 UTC,2021-01-15 11:10:04.387127 UTC,10.72
2021-01-15,9081882.07973884,Romania,mobile,2021-01-15 02:55:05.272473 UTC,2021-01-15 03:05:41.939851 UTC,10.6
2021-01-15,91973717.6924755,Canada,mobile,2021-01-15 02:38:44.780140 UTC,2021-01-15 02:49:15.291912 UTC,10.5
2021-01-15,74338699.5616778,Ireland,desktop,2021-01-15 20:09:16.229341 UTC,2021-01-15 20:18:58.492118 UTC,9.7
2021-01-15,22909370.2921134,Canada,desktop,2021-01-15 22:40:33.786950 UTC,2021-01-15 22:50:11.747725 UTC,9.62
2021-01-15,68720586.9636644,Singapore,desktop,2021-01-15 02:45:34.314631 UTC,2021-01-15 02:54:10.352106 UTC,8.6
2021-01-15,33411958.7357803,Pakistan,tablet,2021-01-15 08:18:54.701679 UTC,2021-01-15 08:26:02.957481 UTC,7.13
2021-01-15,7309138.50837865,India,desktop,2021-01-15 11:58:10.447410 UTC,2021-01-15 12:04:38.077207 UTC,6.45
2021-01-15,8327781.0896379,Peru,desktop,2021-01-15 15:13:53.448388 UTC,2021-01-15 15:19:47.247163 UTC,5.88
2021-01-15,56892325.6022498,Portugal,desktop,2021-01-15 06:40:50.670208 UTC,2021-01-15 06:46:33.840500 UTC,5.72
2021-01-15,59409935.1803617,United States,mobile,2021-01-15 03:52:11.746358 UTC,2021-01-15 03:57:37.928809 UTC,5.43
2021-01-15,79553059.4531556,(not set),desktop,2021-01-15 20:41:47.988623 UTC,2021-01-15 20:45:37.384515 UTC,3.82
2021-01-15,5310673.58937881,United States,mobile,2021-01-15 22:51:56.079271 UTC,2021-01-15 22:54:50.491215 UTC,2.9
2021-01-16,6653444.22727714,Mexico,desktop,2021-01-16 08:32:14.862842 UTC,2021-01-16 10:00:04.771646 UTC,87.82
2021-01-16,9507289116.76852,Canada,desktop,2021-01-16 06:32:47.406495 UTC,2021-01-16 07:56:26.818409 UTC,83.65
2021-01-16,7360520.46989291,Canada,mobile,2021-01-16 05:58:05.922513 UTC,2021-01-16 07:01:22.729093 UTC,63.27
2021-01-16,8852686.23205154,India,desktop,2021-01-16 03:26:41.991285 UTC,2021-01-16 04:18:30.276179 UTC,51.8
2021-01-16,2248754.77831737,India,desktop,2021-01-16 05:26:17.777439 UTC,2021-01-16 06:17:04.326291 UTC,50.77
2021-01-16,4182254.43949551,China,mobile,2021-01-16 00:11:57.337965 UTC,2021-01-16 00:43:18.186858 UTC,31.33
2021-01-16,6253211.38850545,United States,mobile,2021-01-16 05:41:15.298850 UTC,2021-01-16 06:09:48.398165 UTC,28.55
2021-01-16,8615072.6619063,India,mobile,2021-01-16 01:52:38.075920 UTC,2021-01-16 02:20:42.525387 UTC,28.07
2021-01-16,12910025.9027187,South Korea,mobile,2021-01-16 14:24:38.633883 UTC,2021-01-16 14:49:03.165748 UTC,24.4
2021-01-16,6578204.16144697,United States,mobile,2021-01-16 20:13:37.348466 UTC,2021-01-16 20:35:34.357126 UTC,21.95
2021-01-16,88416652.0838323,Netherlands,mobile,2021-01-16 05:37:25.267595 UTC,2021-01-16 05:55:58.443313 UTC,18.55
2021-01-16,34009416.7866578,France,mobile,2021-01-16 00:42:04.544699 UTC,2021-01-16 00:59:50.076730 UTC,17.75
2021-01-16,2065226.27126317,United States,desktop,2021-01-16 02:51:35.632742 UTC,2021-01-16 03:08:45.533784 UTC,17.15
2021-01-16,73713109.3868001,Spain,desktop,2021-01-16 09:23:46.741581 UTC,2021-01-16 09:40:55.099261 UTC,17.13
2021-01-16,8643281.55096575,United States,mobile,2021-01-16 13:54:05.142331 UTC,2021-01-16 14:10:22.577671 UTC,16.28
2021-01-16,2552499.29679928,India,mobile,2021-01-16 03:55:36.775351 UTC,2021-01-16 04:10:57.886863 UTC,15.35
2021-01-16,8579773.80254689,Canada,desktop,2021-01-16 04:58:24.101003 UTC,2021-01-16 05:12:53.224586 UTC,14.48
2021-01-16,4821487.9933529,United States,mobile,2021-01-16 05:18:13.804813 UTC,2021-01-16 05:30:42.905413 UTC,12.48
2021-01-16,1120390.54811598,United Arab Emirates,mobile,2021-01-16 16:05:24.952843 UTC,2021-01-16 16:17:04.560962 UTC,11.65
2021-01-16,84183079.9532567,United States,desktop,2021-01-16 09:56:40.003716 UTC,2021-01-16 10:05:13.873635 UTC,8.55
2021-01-16,91133314.4607314,Italy,desktop,2021-01-16 08:38:59.198870 UTC,2021-01-16 08:46:14.898993 UTC,7.25
2021-01-16,63170790.9743904,United States,mobile,2021-01-16 03:41:08.500418 UTC,2021-01-16 03:46:41.497033 UTC,5.53
2021-01-16,12024949.0365738,Canada,desktop,2021-01-16 15:27:25.168952 UTC,2021-01-16 15:30:54.669985 UTC,3.48
2021-01-17,4670841.66604694,India,mobile,2021-01-17 10:09:13.317289 UTC,2021-01-17 23:35:07.240500 UTC,805.88
2021-01-17,4245089.13785453,United States,desktop,2021-01-17 03:11:32.212048 UTC,2021-01-17 03:48:24.855449 UTC,36.87
2021-01-17,42447971.3619447,Taiwan,desktop,2021-01-17 05:31:58.049955 UTC,2021-01-17 05:57:27.592243 UTC,25.48
2021-01-17,5593077.55858241,Vietnam,desktop,2021-01-17 21:12:57.507722 UTC,2021-01-17 21:28:23.632071 UTC,15.43
2021-01-17,65073430.5364943,United States,mobile,2021-01-17 12:05:12.360175 UTC,2021-01-17 12:19:09.431046 UTC,13.95
2021-01-17,32766754.5230428,United States,mobile,2021-01-17 21:52:41.407967 UTC,2021-01-17 22:05:36.319447 UTC,12.9
2021-01-17,7672681.69975562,Colombia,desktop,2021-01-17 13:16:54.974178 UTC,2021-01-17 13:28:20.697807 UTC,11.42
2021-01-17,28899899.4015353,United States,desktop,2021-01-17 05:11:20.579809 UTC,2021-01-17 05:21:06.385126 UTC,9.75
2021-01-17,34598529.4237983,United States,mobile,2021-01-17 20:11:04.969143 UTC,2021-01-17 20:19:40.978470 UTC,8.6
2021-01-17,5222739.29060737,United States,desktop,2021-01-17 07:28:30.089765 UTC,2021-01-17 07:35:28.750409 UTC,6.97
2021-01-17,85958053.1882781,Canada,desktop,2021-01-17 22:23:16.232212 UTC,2021-01-17 22:30:12.111629 UTC,6.92
2021-01-17,61118967.805673,United States,desktop,2021-01-17 06:34:24.992155 UTC,2021-01-17 06:41:00.471627 UTC,6.58
2021-01-17,4588111.76289982,Japan,desktop,2021-01-17 09:15:59.506997 UTC,2021-01-17 09:20:51.016623 UTC,4.85
2021-01-17,75939083.3310904,Germany,desktop,2021-01-17 23:16:56.402095 UTC,2021-01-17 23:20:25.553616 UTC,3.48
2021-01-18,8879858.9670506,United States,desktop,2021-01-18 00:13:20.597682 UTC,2021-01-18 07:21:53.960206 UTC,428.55
2021-01-18,70663679.7784057,Colombia,mobile,2021-01-18 12:47:36.453340 UTC,2021-01-18 15:33:13.773523 UTC,165.62
2021-01-18,80133734.9366717,Turkey,mobile,2021-01-18 00:35:29.365730 UTC,2021-01-18 01:46:28.428814 UTC,70.98
2021-01-18,67694191.0095135,Australia,mobile,2021-01-18 05:44:37.690274 UTC,2021-01-18 06:14:31.941575 UTC,29.9
2021-01-18,7012652.48823885,India,desktop,2021-01-18 11:18:32.286935 UTC,2021-01-18 11:44:21.966392 UTC,25.82
2021-01-18,38139183.374716,United States,desktop,2021-01-18 22:48:36.658321 UTC,2021-01-18 23:11:41.486394 UTC,23.07
2021-01-18,46914181.420401,Ireland,desktop,2021-01-18 16:44:20.190195 UTC,2021-01-18 17:05:57.034630 UTC,21.6
2021-01-18,2385181.02934937,United States,mobile,2021-01-18 19:51:34.149852 UTC,2021-01-18 20:09:27.264140 UTC,17.88
2021-01-18,34971587.2279395,United States,desktop,2021-01-18 20:10:02.279692 UTC,2021-01-18 20:25:14.587471 UTC,15.2
2021-01-18,86162767.5474345,Greece,desktop,2021-01-18 16:02:06.471141 UTC,2021-01-18 16:16:40.814156 UTC,14.57
2021-01-18,7194222.84646459,United States,mobile,2021-01-18 05:09:53.837378 UTC,2021-01-18 05:22:54.069204 UTC,13.0
2021-01-18,8753831.50838124,Canada,desktop,2021-01-18 16:01:22.057265 UTC,2021-01-18 16:13:16.710716 UTC,11.9
2021-01-18,1279595.73483687,United States,mobile,2021-01-18 11:48:53.630709 UTC,2021-01-18 11:59:42.422657 UTC,10.8
2021-01-18,8802884547.00211,United States,mobile,2021-01-18 01:01:32.509649 UTC,2021-01-18 01:10:20.764838 UTC,8.8
2021-01-18,3281707.10092546,(not set),mobile,2021-01-18 13:58:16.953970 UTC,2021-01-18 14:05:14.542683 UTC,6.95
2021-01-18,27837683.7442937,United States,mobile,2021-01-18 21:40:08.585178 UTC,2021-01-18 21:45:40.340454 UTC,5.52
2021-01-18,55551865.7737301,United States,mobile,2021-01-18 07:44:42.208624 UTC,2021-01-18 07:47:28.761312 UTC,2.77
2021-01-18,1461470.17969171,Philippines,desktop,2021-01-18 01:27:00.934775 UTC,2021-01-18 01:29:12.778244 UTC,2.18
2021-01-19,67633752.1426304,United States,mobile,2021-01-19 00:01:15.148144 UTC,2021-01-19 23:27:26.531384 UTC,1406.18
2021-01-19,30859745.1125051,Taiwan,mobile,2021-01-19 03:01:41.426777 UTC,2021-01-19 15:05:33.904539 UTC,723.87
2021-01-19,19635531.2112455,United States,desktop,2021-01-19 15:24:15.666856 UTC,2021-01-19 22:22:53.864568 UTC,418.63
2021-01-19,82626182.5580281,United States,tablet,2021-01-19 14:23:25.346811 UTC,2021-01-19 19:31:58.239168 UTC,308.53
2021-01-19,85629786.1702442,United States,desktop,2021-01-19 04:51:48.872419 UTC,2021-01-19 09:54:07.057552 UTC,302.3
2021-01-19,7411487.60361193,Canada,mobile,2021-01-19 11:49:43.231198 UTC,2021-01-19 16:12:13.535346 UTC,262.5
2021-01-19,80295776.0612534,Indonesia,desktop,2021-01-19 15:59:02.555546 UTC,2021-01-19 19:46:52.873269 UTC,227.83
2021-01-19,26216251.4730699,India,desktop,2021-01-19 19:22:50.227023 UTC,2021-01-19 23:05:48.034770 UTC,222.95
2021-01-19,55607257.5767935,Brazil,desktop,2021-01-19 06:07:04.758966 UTC,2021-01-19 09:39:08.166089 UTC,212.05
2021-01-19,85925370.4835043,France,desktop,2021-01-19 01:15:08.226045 UTC,2021-01-19 04:25:44.963071 UTC,190.6
2021-01-19,25093846.1157408,United States,desktop,2021-01-19 08:57:01.834652 UTC,2021-01-19 11:35:44.546857 UTC,158.7
2021-01-19,20642408.10067,Hong Kong,mobile,2021-01-19 17:11:30.980870 UTC,2021-01-19 19:30:18.263576 UTC,138.78
2021-01-19,77052125.079953,United States,desktop,2021-01-19 11:51:11.884782 UTC,2021-01-19 13:43:20.692235 UTC,112.13
2021-01-19,7702417.51102816,United States,desktop,2021-01-19 20:08:36.821818 UTC,2021-01-19 21:41:26.933468 UTC,92.83
2021-01-19,26725725.4543798,Cyprus,mobile,2021-01-19 15:09:49.251055 UTC,2021-01-19 16:14:05.731076 UTC,64.27
2021-01-19,64274477.5905102,United States,desktop,2021-01-19 17:27:47.247007 UTC,2021-01-19 18:22:11.073660 UTC,54.38
2021-01-19,68123533.2163387,Netherlands,tablet,2021-01-19 18:55:23.538730 UTC,2021-01-19 19:37:38.160448 UTC,42.23
2021-01-19,3191154706.82634,Hong Kong,mobile,2021-01-19 18:44:04.381325 UTC,2021-01-19 19:19:14.924267 UTC,35.17
2021-01-19,63719715.5964715,Greece,desktop,2021-01-19 21:07:24.444110 UTC,2021-01-19 21:42:16.134031 UTC,34.85
2021-01-19,67199937.0839483,Colombia,mobile,2021-01-19 19:22:44.860570 UTC,2021-01-19 19:53:28.267046 UTC,30.72
2021-01-19,2072888.9498118,United States,desktop,2021-01-19 12:59:22.048714 UTC,2021-01-19 13:27:43.704597 UTC,28.35
2021-01-19,7804688.93902381,Poland,desktop,2021-01-19 18:32:46.224497 UTC,2021-01-19 18:59:23.549850 UTC,26.62
2021-01-19,4185649.95415052,United States,tablet,2021-01-19 19:00:46.260783 UTC,2021-01-19 19:26:20.975827 UTC,25.57
2021-01-19,27488559.426717,Canada,desktop,2021-01-19 04:41:02.981895 UTC,2021-01-19 05:05:55.078996 UTC,24.87
2021-01-19,65154462.1769822,United States,desktop,2021-01-19 13:42:35.090820 UTC,2021-01-19 14:02:51.732303 UTC,20.27
2021-01-19,34884118.9026294,United States,mobile,2021-01-19 06:28:05.357496 UTC,2021-01-19 06:46:58.119163 UTC,18.87
2021-01-19,65868001.1285724,Japan,desktop,2021-01-19 23:35:56.405998 UTC,2021-01-19 23:54:47.603255 UTC,18.85
2021-01-19,40303235.2410831,United States,mobile,2021-01-19 12:55:23.923916 UTC,2021-01-19 13:14:03.867919 UTC,18.65
2021-01-19,683326924.133301,Malaysia,desktop,2021-01-19 22:24:52.812432 UTC,2021-01-19 22:41:44.590306 UTC,16.85
2021-01-19,19173235.3605594,United States,mobile,2021-01-19 11:56:22.434100 UTC,2021-01-19 12:11:37.813492 UTC,15.25
2021-01-19,51790647.1433313,Japan,mobile,2021-01-19 03:51:25.801905 UTC,2021-01-19 04:06:26.205621 UTC,15.0
2021-01-19,21590807.9258004,Ukraine,mobile,2021-01-19 23:08:01.119381 UTC,2021-01-19 23:22:04.413846 UTC,14.05
2021-01-19,7688722.67068298,United States,mobile,2021-01-19 04:49:24.132747 UTC,2021-01-19 05:02:57.019258 UTC,13.53
2021-01-19,47628074.9193506,United States,desktop,2021-01-19 20:48:57.963362 UTC,2021-01-19 21:01:57.017230 UTC,12.98
2021-01-19,83240333.37052,New Zealand,desktop,2021-01-19 20:29:30.955673 UTC,2021-01-19 20:42:09.845615 UTC,12.63
2021-01-19,75172123.3799021,Israel,desktop,2021-01-19 01:14:01.145531 UTC,2021-01-19 01:26:12.191059 UTC,12.18
2021-01-19,5178872.13337042,United States,mobile,2021-01-19 07:27:00.489442 UTC,2021-01-19 07:37:45.050013 UTC,10.73
2021-01-19,6147283.52873392,United States,tablet,2021-01-19 18:41:22.394728 UTC,2021-01-19 18:51:46.742020 UTC,10.4
2021-01-19,26275601.6544751,United States,mobile,2021-01-19 16:56:31.701819 UTC,2021-01-19 17:05:35.775829 UTC,9.07
2021-01-19,85787365.3279428,Taiwan,desktop,2021-01-19 17:05:26.075709 UTC,2021-01-19 17:14:05.419881 UTC,8.65
2021-01-19,8643281.55096575,United States,mobile,2021-01-19 17:24:02.904495 UTC,2021-01-19 17:32:38.282803 UTC,8.58
2021-01-19,7239310.45101707,United States,desktop,2021-01-19 09:20:00.435024 UTC,2021-01-19 09:28:16.380880 UTC,8.25
2021-01-19,41838139.7242475,United States,desktop,2021-01-19 11:06:21.679695 UTC,2021-01-19 11:14:32.003434 UTC,8.17
2021-01-19,77327517.560308,United States,mobile,2021-01-19 21:16:24.361001 UTC,2021-01-19 21:22:58.415528 UTC,6.57
2021-01-19,3344699.5675826,Vietnam,desktop,2021-01-19 22:09:33.779260 UTC,2021-01-19 22:15:55.476481 UTC,6.35
2021-01-19,2515516062.25398,Taiwan,mobile,2021-01-19 02:14:36.511907 UTC,2021-01-19 02:18:43.516459 UTC,4.12
2021-01-19,7134559299.4601,Canada,mobile,2021-01-19 01:10:07.093388 UTC,2021-01-19 01:13:12.172903 UTC,3.08
2021-01-20,28683334.6180641,United States,desktop,2021-01-20 00:18:21.740024 UTC,2021-01-20 23:53:32.741834 UTC,1415.18
2021-01-20,39124975.6115059,Indonesia,desktop,2021-01-20 00:03:16.317374 UTC,2021-01-20 21:51:09.033494 UTC,1307.87
2021-01-20,64212254.244519,United Kingdom,mobile,2021-01-20 01:03:23.537606 UTC,2021-01-20 22:29:16.472422 UTC,1285.87
2021-01-20,82858250.0760247,United States,desktop,2021-01-20 00:26:54.889898 UTC,2021-01-20 20:25:26.235236 UTC,1198.52
2021-01-20,14361638.5543305,Australia,desktop,2021-01-20 03:49:11.817757 UTC,2021-01-20 22:37:35.052734 UTC,1128.38
2021-01-20,4314741588.8945,Ireland,mobile,2021-01-20 04:48:50.944340 UTC,2021-01-20 22:39:10.387182 UTC,1070.32
2021-01-20,6596516.56235134,United States,desktop,2021-01-20 00:00:04.002194 UTC,2021-01-20 17:47:43.782439 UTC,1067.65
2021-01-20,3508378.07989345,United States,desktop,2021-01-20 09:53:54.986261 UTC,2021-01-20 21:05:21.577639 UTC,671.43
2021-01-20,8376952.21806382,Canada,mobile,2021-01-20 08:11:25.415341 UTC,2021-01-20 17:16:46.317059 UTC,545.33
2021-01-20,30072670.759034,Canada,desktop,2021-01-20 12:19:42.947449 UTC,2021-01-20 18:50:17.553144 UTC,390.57
2021-01-20,8079006.66501821,United States,mobile,2021-01-20 01:22:34.489394 UTC,2021-01-20 07:08:03.918886 UTC,345.48
2021-01-20,47875006.0956034,United States,mobile,2021-01-20 03:28:50.568732 UTC,2021-01-20 08:33:07.009556 UTC,304.27
2021-01-20,3545895.36775503,Ecuador,desktop,2021-01-20 02:32:21.816417 UTC,2021-01-20 07:33:26.922668 UTC,301.08
2021-01-20,1542029.21791129,Canada,mobile,2021-01-20 15:38:48.865846 UTC,2021-01-20 20:20:29.557995 UTC,281.67
2021-01-20,1641119.57588614,Panama,desktop,2021-01-20 01:06:05.629433 UTC,2021-01-20 05:23:25.742410 UTC,257.33
2021-01-20,6914129.20540377,United States,desktop,2021-01-20 20:08:58.747993 UTC,2021-01-20 23:39:15.225989 UTC,210.27
2021-01-20,57237375.770834,United States,mobile,2021-01-20 09:44:01.601866 UTC,2021-01-20 13:11:03.163563 UTC,207.02
2021-01-20,4312288.19109409,United States,desktop,2021-01-20 07:34:05.782934 UTC,2021-01-20 10:15:24.611060 UTC,161.3
2021-01-20,78119366.4954012,Turkey,mobile,2021-01-20 14:33:38.320996 UTC,2021-01-20 17:08:14.103896 UTC,154.58
2021-01-20,8350624.0488361,Italy,mobile,2021-01-20 13:21:54.738723 UTC,2021-01-20 15:44:47.140130 UTC,142.87
2021-01-20,6584802.2768783,United States,mobile,2021-01-20 19:41:55.769209 UTC,2021-01-20 21:58:15.811543 UTC,136.33
2021-01-20,4296769.03508987,United Arab Emirates,mobile,2021-01-20 14:21:07.845230 UTC,2021-01-20 16:24:01.942308 UTC,122.9
2021-01-20,22301850.7055592,United States,desktop,2021-01-20 00:00:12.815386 UTC,2021-01-20 02:00:25.918539 UTC,120.22
2021-01-20,28155107.4937647,United States,mobile,2021-01-20 00:19:02.422970 UTC,2021-01-20 02:17:56.789632 UTC,118.9
2021-01-20,1980255.13505924,Germany,desktop,2021-01-20 16:25:11.717214 UTC,2021-01-20 18:20:31.169838 UTC,115.32
2021-01-20,17092913.6445812,Spain,mobile,2021-01-20 12:58:17.197682 UTC,2021-01-20 14:48:25.879922 UTC,110.13
2021-01-20,61090488.9613703,United States,desktop,2021-01-20 05:20:40.092941 UTC,2021-01-20 06:56:50.898333 UTC,96.17
2021-01-20,14670836.5443476,United States,mobile,2021-01-20 00:56:48.654960 UTC,2021-01-20 02:27:54.524306 UTC,91.08
2021-01-20,3672912.98509066,India,desktop,2021-01-20 20:03:30.551314 UTC,2021-01-20 21:22:46.847088 UTC,79.27
2021-01-20,3124316.30008106,India,tablet,2021-01-20 21:41:58.523304 UTC,2021-01-20 22:59:31.274679 UTC,77.53
2021-01-20,88461236.7556243,Canada,desktop,2021-01-20 06:40:51.348262 UTC,2021-01-20 07:57:33.902659 UTC,76.7
2021-01-20,78091932.1682067,Italy,desktop,2021-01-20 10:20:02.720955 UTC,2021-01-20 11:36:16.398777 UTC,76.22
2021-01-20,4602632.86409457,United States,desktop,2021-01-20 05:16:43.170203 UTC,2021-01-20 06:27:26.536216 UTC,70.72
2021-01-20,60067158.975415,United States,desktop,2021-01-20 01:05:22.647226 UTC,2021-01-20 02:15:19.388475 UTC,69.93
2021-01-20,6956769.07613175,Sri Lanka,mobile,2021-01-20 03:24:49.496139 UTC,2021-01-20 04:26:30.040418 UTC,61.67
2021-01-20,63078466.0698615,Denmark,mobile,2021-01-20 09:07:53.350639 UTC,2021-01-20 10:04:23.310833 UTC,56.48
2021-01-20,4147940.46067237,India,desktop,2021-01-20 12:44:30.702381 UTC,2021-01-20 13:39:01.837392 UTC,54.52
2021-01-20,5516326.84446879,Australia,desktop,2021-01-20 02:40:56.447407 UTC,2021-01-20 03:35:17.446540 UTC,54.33
2021-01-20,8362017.24273766,Malaysia,desktop,2021-01-20 19:07:44.793833 UTC,2021-01-20 20:01:32.440828 UTC,53.78
2021-01-20,86074018.9561167,Netherlands,desktop,2021-01-20 09:22:46.856616 UTC,2021-01-20 10:10:29.704597 UTC,47.7
2021-01-20,80093970.4310926,United States,desktop,2021-01-20 23:17:54.624835 UTC,2021-01-20 23:59:47.727852 UTC,41.88
2021-01-20,42832162.1664847,Algeria,desktop,2021-01-20 05:42:00.924360 UTC,2021-01-20 06:20:48.043420 UTC,38.78
2021-01-20,88556371.7879566,Spain,mobile,2021-01-20 05:33:17.938605 UTC,2021-01-20 06:08:22.423808 UTC,35.07
2021-01-20,91838502.5897605,Canada,desktop,2021-01-20 21:17:53.633418 UTC,2021-01-20 21:50:08.036214 UTC,32.23
2021-01-20,44364780.4705811,Brazil,desktop,2021-01-20 11:51:30.077462 UTC,2021-01-20 12:23:13.626478 UTC,31.72
2021-01-20,25335884.4954821,United States,mobile,2021-01-20 04:58:29.990989 UTC,2021-01-20 05:29:05.415368 UTC,30.58
2021-01-20,1667033.41378157,United States,desktop,2021-01-20 02:39:14.517199 UTC,2021-01-20 03:08:12.327276 UTC,28.95
2021-01-20,26336473.419149,United States,desktop,2021-01-20 17:33:53.921242 UTC,2021-01-20 18:02:42.882352 UTC,28.8
2021-01-20,1477673.16829732,Malaysia,mobile,2021-01-20 02:48:30.341371 UTC,2021-01-20 03:16:41.764987 UTC,28.18
2021-01-20,36361527.2151608,Canada,mobile,2021-01-20 13:45:02.211963 UTC,2021-01-20 14:12:41.573432 UTC,27.65
2021-01-20,71809229.6889565,Romania,mobile,2021-01-20 12:22:21.601639 UTC,2021-01-20 12:49:28.596830 UTC,27.1
2021-01-20,33441899.6129787,Turkey,mobile,2021-01-20 04:31:24.801822 UTC,2021-01-20 04:56:58.452193 UTC,25.55
2021-01-20,84389355.3658704,Canada,desktop,2021-01-20 13:31:18.614963 UTC,2021-01-20 13:56:39.650751 UTC,25.35
2021-01-20,63215058.9209523,Austria,mobile,2021-01-20 19:13:56.828917 UTC,2021-01-20 19:37:31.136805 UTC,23.57
2021-01-20,12616947.5651073,United States,desktop,2021-01-20 19:28:42.339634 UTC,2021-01-20 19:51:28.349756 UTC,22.77
2021-01-20,2422991177.90113,Canada,desktop,2021-01-20 00:35:40.464127 UTC,2021-01-20 00:56:41.552023 UTC,21.02
2021-01-20,8602528.7218802,United States,desktop,2021-01-20 04:44:55.566349 UTC,2021-01-20 05:05:23.608318 UTC,20.47
2021-01-20,46637206.8022807,United States,desktop,2021-01-20 06:18:15.223064 UTC,2021-01-20 06:37:19.986513 UTC,19.07
2021-01-20,4397356.71849302,Spain,desktop,2021-01-20 00:52:16.167374 UTC,2021-01-20 01:10:46.308370 UTC,18.5
2021-01-20,44200284.5307032,United States,desktop,2021-01-20 09:00:53.575885 UTC,2021-01-20 09:19:14.286236 UTC,18.33
